global_row,name,barcode,quantityUnitType,salesPrice,productDesc,category,brand,productImg
4,Коктейль Чуда шоколадный 950 г,4607012937421 4607014824453,pcs,1300.00,,BAR_DAIRY,,
9,"Домик в деревне молоко 3,2% 950 г",4607014826563,pcs,1015.00,,BAR_DAIRY,,
14,Домик в деревне сливки 10% 480 г,4607025396956,pcs,930.00,,BAR_DAIRY,,
19,"Сырок Глазир Чудо 25,6% Шоколад.",4607041420307,pcs,420.00,,BAR_DAIRY,,
24,"Творожные десерт Чудо 4,2% 100 г Черника.",4690228006920,pcs,430.00,,BAR_DAIRY,,
29,"Чудо ПродЙог КлубЗемл 2,5% 115 г",4690228008733,pcs,285.00,,BAR_DAIRY,,
34,Ламбер Сыр 50% 230 г,4690228015441,pcs,1795.00,,BAR_DAIRY,,
39,"Молоко низколактозное Лактель ФМ 'Легкое утро' 2,5% 1 л",4870207314295,pcs,850.00,,BAR_DAIRY,,
44,"Кефир ФМ 1% 0,9 кг",4870207311485,pcs,610.00,,BAR_DAIRY,,
49,"БИО С Ваниль 3,2% 0,9 кг",4870207311850,pcs,755.00,,BAR_DAIRY,,
54,"Питьевой йогурт Клубника 2% 0,45 кг",4870207312130,pcs,460.00,,BAR_DAIRY,,
59,"Сметана Президент 20% 0,40 кг",4870055002542 4870055002542,pcs,800.00,,BAR_DAIRY,,
64,"Сметана Президент 10% 0,20 кг",4870006540208,pcs,430.00,,BAR_DAIRY,,
69,"Творог Домашний Рассыпчатый Президент 9% 0,45 кг",4870207314011,pcs,1170.00,,BAR_DAIRY,,
74,"Йогурт греческий Натуральный 8,4% 0,300 кг",4870207314394,pcs,650.00,,BAR_DAIRY,,
79,Сыр Мастер Российский 50% пленка.,2500203980010,kg,6765.00,,BAR_DAIRY,,
84,Сыр плавленый Президент Бри 45% 200 г.,4607037122840,pcs,1300.00,,BAR_DAIRY,,
89,"Творожок Сузбеше ФМ Клубника 4% 0,1 кг.",4870055002481,pcs,325.00,,BAR_DAIRY,,
94,Сыр Сментанковый вес,2500203670010,kg,3510.00,,BAR_DAIRY,,
99,Му-у молочный коктейль ФМ Клубника 2% 1 л.,4870207314929,pcs,965.00,,BAR_DAIRY,,
104,"Сливки Президент 11% 0,50 г",4601662006476,pcs,1220.00,,BAR_DAIRY,,
109,Каймак Домашний 340 г Айжан ИП,2500204520017,pcs,1365.00,,BAR_DAIRY,,
114,Сметана домашний 285 г. Султан-Ата.,4870001029487,pcs,1140.00,,BAR_DAIRY,,
119,Молоко Новый день 6% 1 лТетрапак с крышка.,4870004711969,pcs,750.00,,BAR_DAIRY,,
